epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,3070.1,1.64212,1.93157,1.3426,0.40982,0.33179,0.27659,0.13577,1.74096,3.30423,1.35091,0.0008318,0.0008318,0.0008318
61,3121.66,1.62753,1.9167,1.32892,0.40673,0.32632,0.27932,0.13625,1.726,3.28042,1.34197,0.000812,0.000812,0.000812
62,3172.41,1.61991,1.89708,1.33153,0.41153,0.32843,0.28592,0.14251,1.72981,3.17081,1.33788,0.0007922,0.0007922,0.0007922
63,3223.46,1.6271,1.89726,1.33461,0.4063,0.33431,0.29245,0.14476,1.73988,3.34336,1.33295,0.0007724,0.0007724,0.0007724
64,3274.05,1.62305,1.87436,1.32289,0.40942,0.32717,0.28435,0.14146,1.72993,3.41519,1.33347,0.0007526,0.0007526,0.0007526
65,3326.12,1.60833,1.86287,1.3223,0.40568,0.33384,0.28268,0.13891,1.73539,3.21013,1.33625,0.0007328,0.0007328,0.0007328
66,3377.31,1.60242,1.85761,1.3101,0.40207,0.33516,0.28097,0.13803,1.74505,3.38084,1.34022,0.000713,0.000713,0.000713
67,3428.5,1.61078,1.86284,1.31982,0.40044,0.33936,0.28631,0.14193,1.74025,3.25664,1.34201,0.0006932,0.0006932,0.0006932
68,3479.01,1.60488,1.86519,1.3159,0.42873,0.33169,0.28805,0.14305,1.72846,3.35054,1.33051,0.0006734,0.0006734,0.0006734
69,3529.92,1.59538,1.84862,1.31459,0.39861,0.34104,0.28667,0.1412,1.73257,3.41551,1.33312,0.0006536,0.0006536,0.0006536
70,3584.61,1.5983,1.85243,1.30777,0.4205,0.33684,0.28801,0.14081,1.72525,3.24516,1.33311,0.0006338,0.0006338,0.0006338
71,3637.28,1.59633,1.83868,1.31565,0.40154,0.33642,0.2855,0.14245,1.73702,3.17646,1.33853,0.000614,0.000614,0.000614
72,3690.24,1.59788,1.83417,1.31013,0.41322,0.33305,0.2895,0.14322,1.73953,3.13032,1.33612,0.0005942,0.0005942,0.0005942
73,3746.13,1.59622,1.82867,1.30638,0.39991,0.34441,0.28822,0.14221,1.74523,3.26592,1.33617,0.0005744,0.0005744,0.0005744
74,3797.61,1.58434,1.81767,1.30075,0.40367,0.33852,0.28941,0.14297,1.75424,3.23222,1.34207,0.0005546,0.0005546,0.0005546
