epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,16725.7,1.41068,1.32117,1.27566,0.58831,0.4943,0.50785,0.30769,1.26378,6.36306,1.17197,0.007954,0.007954,0.007954
64,16989.3,1.40041,1.30751,1.27039,0.58813,0.49687,0.50894,0.30898,1.26225,6.34321,1.17105,0.007921,0.007921,0.007921
65,17250.6,1.40056,1.30014,1.26774,0.58769,0.50063,0.51092,0.31026,1.261,6.31613,1.17033,0.007888,0.007888,0.007888
66,17516.1,1.3977,1.2977,1.26715,0.58673,0.50157,0.51184,0.31148,1.25947,6.28705,1.16941,0.007855,0.007855,0.007855
67,17781.6,1.39224,1.28408,1.265,0.58731,0.50366,0.51324,0.31242,1.25854,6.24765,1.16864,0.007822,0.007822,0.007822
68,18048.1,1.38152,1.26973,1.25452,0.5894,0.50537,0.51488,0.3137,1.25714,6.20649,1.16784,0.007789,0.007789,0.007789
69,18314.9,1.38548,1.27683,1.25864,0.59076,0.50555,0.51583,0.31463,1.25561,6.15946,1.16657,0.007756,0.007756,0.007756
70,18581.5,1.37336,1.2577,1.25175,0.59426,0.50547,0.5175,0.31591,1.25392,6.11611,1.16522,0.007723,0.007723,0.007723
71,18846.9,1.3775,1.2553,1.24617,0.59595,0.50582,0.51926,0.31716,1.25246,6.06995,1.16397,0.00769,0.00769,0.00769
72,19114.7,1.36731,1.23949,1.24396,0.59316,0.50958,0.52077,0.31853,1.25073,6.03012,1.16297,0.007657,0.007657,0.007657
73,19375.5,1.35366,1.22217,1.2373,0.59255,0.51081,0.52194,0.31956,1.2495,5.97771,1.16248,0.007624,0.007624,0.007624
74,19640.7,1.35639,1.21855,1.2399,0.59658,0.51076,0.52344,0.32089,1.24822,5.94024,1.16135,0.007591,0.007591,0.007591
75,19905.6,1.34833,1.20895,1.23479,0.59705,0.51273,0.52516,0.32243,1.2467,5.89637,1.16042,0.007558,0.007558,0.007558
76,20172,1.35013,1.20215,1.23817,0.59864,0.51303,0.52646,0.32342,1.24479,5.8424,1.15923,0.007525,0.007525,0.007525
77,20436.7,1.34615,1.19478,1.23159,0.6014,0.51388,0.52809,0.32487,1.24379,5.79322,1.15822,0.007492,0.007492,0.007492
78,20701.1,1.34471,1.19366,1.22924,0.60645,0.51355,0.52963,0.32611,1.2426,5.74531,1.1574,0.007459,0.007459,0.007459
79,20966.3,1.33588,1.17766,1.22133,0.61047,0.51316,0.53123,0.32726,1.24147,5.69399,1.15662,0.007426,0.007426,0.007426
80,21231.9,1.33112,1.17112,1.21977,0.6127,0.51418,0.5332,0.32877,1.2403,5.64387,1.15594,0.007393,0.007393,0.007393
81,21495.5,1.32588,1.1582,1.21474,0.61464,0.51643,0.53537,0.33013,1.23918,5.58445,1.15554,0.00736,0.00736,0.00736
82,21762.8,1.31847,1.15606,1.21111,0.61468,0.5174,0.53699,0.33145,1.23795,5.53013,1.15484,0.007327,0.007327,0.007327
83,22026.1,1.31873,1.14434,1.20872,0.61589,0.51928,0.53853,0.33279,1.23666,5.47158,1.15413,0.007294,0.007294,0.007294
84,22292.7,1.31426,1.13862,1.20977,0.61649,0.52311,0.54028,0.33424,1.23517,5.41586,1.1532,0.007261,0.007261,0.007261
85,22561.1,1.30847,1.13623,1.20441,0.61889,0.52283,0.54218,0.3355,1.23384,5.35004,1.15227,0.007228,0.007228,0.007228
86,22823.9,1.31041,1.12734,1.20275,0.62079,0.52309,0.54351,0.33688,1.23264,5.28448,1.15112,0.007195,0.007195,0.007195
87,23091.3,1.30822,1.12781,1.20174,0.62831,0.52057,0.54498,0.33814,1.23123,5.23116,1.15011,0.007162,0.007162,0.007162
88,23357.2,1.30286,1.11755,1.19915,0.62951,0.52419,0.54716,0.33925,1.22978,5.17084,1.14859,0.007129,0.007129,0.007129
89,23620.4,1.2944,1.10243,1.19294,0.63572,0.52099,0.54853,0.34082,1.22858,5.10972,1.14733,0.007096,0.007096,0.007096
90,23886.4,1.29236,1.0968,1.19518,0.63156,0.52627,0.54983,0.34226,1.22736,5.05611,1.1462,0.007063,0.007063,0.007063
91,24154.2,1.29233,1.0993,1.19176,0.63373,0.52754,0.55184,0.34353,1.22622,4.98669,1.14554,0.00703,0.00703,0.00703
92,24421.5,1.28159,1.08045,1.18624,0.63769,0.52651,0.55379,0.34503,1.2251,4.92384,1.14443,0.006997,0.006997,0.006997
93,24688.4,1.27992,1.07721,1.18746,0.64003,0.5288,0.55581,0.34653,1.22388,4.87262,1.14351,0.006964,0.006964,0.006964
94,24953.2,1.28268,1.07766,1.18478,0.64276,0.52994,0.55733,0.34768,1.22247,4.82138,1.14238,0.006931,0.006931,0.006931
95,25215.6,1.27462,1.07148,1.18087,0.64692,0.52987,0.55937,0.34956,1.22089,4.75841,1.14113,0.006898,0.006898,0.006898
96,25479,1.27122,1.0594,1.17536,0.64694,0.53292,0.56116,0.35118,1.21934,4.70392,1.14012,0.006865,0.006865,0.006865
97,25743.4,1.2677,1.05668,1.17424,0.6491,0.5335,0.56293,0.35253,1.21805,4.6451,1.13901,0.006832,0.006832,0.006832
98,26007.9,1.26187,1.04802,1.17296,0.65267,0.53387,0.56512,0.35414,1.21663,4.58666,1.1381,0.006799,0.006799,0.006799
99,26272.9,1.26217,1.04732,1.17289,0.65469,0.53479,0.5672,0.35574,1.21547,4.53643,1.13723,0.006766,0.006766,0.006766
100,26539.9,1.25252,1.02815,1.16623,0.65715,0.5352,0.56903,0.3574,1.2138,4.48743,1.13634,0.006733,0.006733,0.006733
101,26807,1.2536,1.03146,1.16758,0.65728,0.53821,0.57049,0.35889,1.21236,4.43807,1.13541,0.0067,0.0067,0.0067
102,27072,1.24759,1.02258,1.16612,0.65995,0.53969,0.57271,0.36048,1.21033,4.38937,1.13399,0.006667,0.006667,0.006667
103,27334.3,1.24565,1.0199,1.16193,0.66305,0.54016,0.5751,0.36219,1.20845,4.34759,1.13258,0.006634,0.006634,0.006634
104,27597.7,1.24261,1.01296,1.16072,0.66552,0.54076,0.57701,0.36391,1.20718,4.31099,1.13138,0.006601,0.006601,0.006601
105,27862.6,1.23571,1.0058,1.15748,0.6681,0.54227,0.57917,0.36559,1.20579,4.26571,1.13043,0.006568,0.006568,0.006568
106,28129.9,1.23304,1.00088,1.15431,0.67041,0.54417,0.58147,0.36723,1.2039,4.22566,1.12887,0.006535,0.006535,0.006535
107,28395.5,1.23445,0.99775,1.15218,0.67105,0.54528,0.58294,0.3687,1.20239,4.17047,1.12761,0.006502,0.006502,0.006502
108,28659.5,1.22833,0.99155,1.15245,0.67324,0.5464,0.58496,0.37042,1.20102,4.12767,1.12645,0.006469,0.006469,0.006469
109,28925.5,1.22395,0.98205,1.14866,0.6727,0.54881,0.58682,0.37205,1.19957,4.07757,1.12502,0.006436,0.006436,0.006436
110,29192,1.21962,0.97652,1.14443,0.67395,0.54952,0.58797,0.37328,1.19755,4.0363,1.12358,0.006403,0.006403,0.006403
111,29459.2,1.21755,0.97439,1.1422,0.67463,0.55182,0.58957,0.37458,1.19591,3.9918,1.12254,0.00637,0.00637,0.00637
112,29723.3,1.21447,0.96887,1.14086,0.67408,0.55253,0.59148,0.37631,1.19476,3.94526,1.12166,0.006337,0.006337,0.006337
113,29986,1.21109,0.96144,1.13909,0.67236,0.55585,0.59313,0.37806,1.19344,3.91031,1.12074,0.006304,0.006304,0.006304
114,30251.9,1.20963,0.96218,1.13833,0.67376,0.55645,0.59501,0.37928,1.19196,3.86708,1.11933,0.006271,0.006271,0.006271
115,30519.4,1.20758,0.95804,1.13742,0.67392,0.56026,0.59708,0.38095,1.19041,3.83126,1.11857,0.006238,0.006238,0.006238
116,30787.4,1.20656,0.95547,1.13423,0.67943,0.55899,0.59908,0.38238,1.1894,3.79191,1.11791,0.006205,0.006205,0.006205
117,31054.5,1.19624,0.94394,1.13351,0.68211,0.56023,0.60054,0.38424,1.18802,3.74407,1.11719,0.006172,0.006172,0.006172
