epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,4565.13,2.00492,2.52093,1.62845,0.33648,0.21726,0.17698,0.08845,1.61275,5.68421,1.30552,0.00109,0.00109,0.00109
92,4613.45,1.98069,2.48073,1.61616,0.33857,0.21968,0.17784,0.08955,1.61092,5.56305,1.30577,0.000991,0.000991,0.000991
93,4661.9,1.97022,2.469,1.61294,0.34359,0.21734,0.17882,0.09044,1.6109,5.45935,1.30686,0.000892,0.000892,0.000892
94,4710.31,1.96064,2.45423,1.60797,0.3333,0.21955,0.1786,0.09041,1.61262,5.36739,1.30963,0.000793,0.000793,0.000793
95,4758.18,1.96617,2.44916,1.60806,0.3195,0.2246,0.17915,0.09094,1.61147,5.30724,1.31155,0.000694,0.000694,0.000694
96,4806.47,1.95615,2.43632,1.60641,0.34861,0.21255,0.17881,0.09087,1.6115,5.25729,1.31441,0.000595,0.000595,0.000595
97,4854.45,1.94109,2.43714,1.59661,0.35538,0.21298,0.17976,0.09126,1.61014,5.23357,1.31559,0.000496,0.000496,0.000496
98,4902.71,1.93557,2.42726,1.59279,0.35044,0.21584,0.17969,0.09159,1.6099,5.25877,1.31625,0.000397,0.000397,0.000397
99,4950.89,1.9355,2.40851,1.58807,0.35919,0.21244,0.17999,0.09152,1.6115,5.2803,1.31726,0.000298,0.000298,0.000298
100,4999.6,1.93176,2.39388,1.57922,0.36185,0.21182,0.17969,0.09135,1.613,5.28494,1.31778,0.000199,0.000199,0.000199
