epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,13127.3,1.3681,1.43128,1.28228,0.38634,0.3028,0.24783,0.12116,1.70727,4.70575,1.48037,0.00490167,0.00490167,0.00490167
163,13207.4,1.37357,1.41855,1.28198,0.38574,0.30148,0.24687,0.12127,1.70792,4.71393,1.48065,0.00487,0.00487,0.00487
164,13288.4,1.35457,1.40993,1.27455,0.38961,0.30107,0.24694,0.12173,1.70886,4.7326,1.48084,0.00483833,0.00483833,0.00483833
165,13369.1,1.36283,1.39385,1.27263,0.38876,0.29898,0.24667,0.12202,1.7093,4.73964,1.4814,0.00480667,0.00480667,0.00480667
166,13449.8,1.36312,1.41521,1.27763,0.38768,0.29717,0.24679,0.12179,1.70936,4.74889,1.48125,0.004775,0.004775,0.004775
167,13530.2,1.36051,1.40592,1.27844,0.38409,0.29696,0.2467,0.12184,1.70932,4.75789,1.48062,0.00474333,0.00474333,0.00474333
168,13610.1,1.35056,1.40224,1.26853,0.38369,0.29847,0.24667,0.12149,1.71021,4.75839,1.48029,0.00471167,0.00471167,0.00471167
169,13691.5,1.35252,1.3916,1.27064,0.38288,0.29776,0.24771,0.12137,1.71071,4.7762,1.4816,0.00468,0.00468,0.00468
170,13772.1,1.33468,1.36734,1.25558,0.38395,0.29597,0.24683,0.12131,1.71148,4.74499,1.48201,0.00464833,0.00464833,0.00464833
171,13853,1.34662,1.37971,1.26182,0.38194,0.29483,0.24672,0.12144,1.71198,4.72949,1.48158,0.00461667,0.00461667,0.00461667
172,13933.1,1.33192,1.37208,1.25748,0.37746,0.29937,0.24607,0.12138,1.71195,4.68897,1.48083,0.004585,0.004585,0.004585
173,14011.8,1.32585,1.36907,1.25657,0.37596,0.29888,0.24624,0.12119,1.71201,4.6789,1.48177,0.00455333,0.00455333,0.00455333
174,14093.2,1.33617,1.35803,1.25806,0.37724,0.29875,0.24607,0.12119,1.71237,4.66653,1.48178,0.00452167,0.00452167,0.00452167
175,14174.5,1.32719,1.34784,1.24549,0.37869,0.29698,0.24479,0.1207,1.71244,4.66035,1.48218,0.00449,0.00449,0.00449
