epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,5026.67,1.57063,2.34043,1.48559,0.3504,0.30932,0.26121,0.1227,1.37639,5.25734,1.29815,0.00887183,0.00887183,0.00887183
59,5114.1,1.56588,2.32848,1.48396,0.38264,0.29368,0.26952,0.12546,1.37432,5.3546,1.31162,0.00885204,0.00885204,0.00885204
60,5201.07,1.56014,2.30937,1.48709,0.35476,0.31926,0.27194,0.12551,1.36852,5.36124,1.30447,0.00883225,0.00883225,0.00883225
61,5288.19,1.5576,2.3021,1.47661,0.37393,0.30962,0.27298,0.13035,1.34682,5.18049,1.29376,0.00881246,0.00881246,0.00881246
62,5376.5,1.5581,2.3012,1.48226,0.3941,0.30107,0.26861,0.12599,1.37257,5.2481,1.29332,0.00879266,0.00879266,0.00879266
63,5462.51,1.54505,2.27431,1.46093,0.38649,0.29929,0.2726,0.12471,1.36776,5.33912,1.29382,0.00877287,0.00877287,0.00877287
64,5548.3,1.54429,2.28044,1.46266,0.39475,0.30178,0.28077,0.13235,1.36637,5.42873,1.29568,0.00875308,0.00875308,0.00875308
65,5634.45,1.54389,2.28119,1.46539,0.3812,0.30171,0.27328,0.13027,1.35055,5.30344,1.28876,0.00873329,0.00873329,0.00873329
66,5720.35,1.55906,2.2665,1.46686,0.39249,0.30106,0.27589,0.12958,1.36088,5.32633,1.29382,0.00871349,0.00871349,0.00871349
67,5806.26,1.54975,2.29124,1.46678,0.37327,0.31065,0.27303,0.13177,1.33541,5.5275,1.28121,0.0086937,0.0086937,0.0086937
68,5892.4,1.54199,2.26103,1.45374,0.39264,0.30866,0.27994,0.13316,1.3526,5.1871,1.2851,0.00867391,0.00867391,0.00867391
69,5978.91,1.52762,2.24697,1.44884,0.37939,0.32182,0.2839,0.13457,1.3523,5.52663,1.28174,0.00865412,0.00865412,0.00865412
70,6065.14,1.51937,2.2439,1.44973,0.38631,0.32103,0.28347,0.13383,1.33643,5.45926,1.27765,0.00863432,0.00863432,0.00863432
71,6150.84,1.54034,2.25647,1.4536,0.38367,0.31868,0.27732,0.13421,1.34331,5.49085,1.27913,0.00861453,0.00861453,0.00861453
72,6237.07,1.52816,2.22809,1.45394,0.38725,0.3221,0.27804,0.13245,1.33914,5.07052,1.27473,0.00859474,0.00859474,0.00859474
73,6323.1,1.51997,2.22437,1.44694,0.41326,0.31955,0.2959,0.14134,1.35323,5.12978,1.28055,0.00857495,0.00857495,0.00857495
74,6409.88,1.51726,2.2148,1.44452,0.40835,0.32933,0.29501,0.13966,1.35297,5.02789,1.2858,0.00855515,0.00855515,0.00855515
75,6495.65,1.51335,2.19942,1.43463,0.38566,0.31917,0.28616,0.14007,1.34372,4.98326,1.28813,0.00853536,0.00853536,0.00853536
76,6581.32,1.52345,2.21014,1.44427,0.38531,0.32781,0.29032,0.14011,1.33447,5.64572,1.27886,0.00851557,0.00851557,0.00851557
77,6667.38,1.51338,2.20387,1.43737,0.39778,0.32762,0.29372,0.13919,1.34176,5.18468,1.28023,0.00849578,0.00849578,0.00849578
78,6753.5,1.50789,2.19525,1.44401,0.37996,0.32849,0.29303,0.13898,1.33839,5.2569,1.28074,0.00847599,0.00847599,0.00847599
79,6839.35,1.51232,2.19514,1.43829,0.4039,0.32578,0.29495,0.14324,1.32809,5.18928,1.27372,0.00845619,0.00845619,0.00845619
80,6925.72,1.49995,2.15766,1.43567,0.39257,0.3378,0.2975,0.14424,1.33371,5.22131,1.27857,0.0084364,0.0084364,0.0084364
81,7012.28,1.50421,2.17685,1.43575,0.3795,0.33009,0.29272,0.14399,1.32572,5.29356,1.27462,0.00841661,0.00841661,0.00841661
82,7097.84,1.50271,2.18135,1.43753,0.39721,0.32951,0.29129,0.14189,1.32215,5.15788,1.27384,0.00839682,0.00839682,0.00839682
83,7183.81,1.49812,2.16143,1.42523,0.40854,0.34158,0.29936,0.14392,1.3299,5.14549,1.26859,0.00837702,0.00837702,0.00837702
84,7269.76,1.50274,2.16129,1.43384,0.41276,0.33599,0.30131,0.1452,1.33116,5.30699,1.2733,0.00835723,0.00835723,0.00835723
85,7355.74,1.49872,2.16494,1.42671,0.42216,0.3284,0.30153,0.14569,1.32278,5.4529,1.27231,0.00833744,0.00833744,0.00833744
86,7442.03,1.48674,2.16163,1.41344,0.40328,0.33581,0.30155,0.1471,1.32916,5.5574,1.262,0.00831765,0.00831765,0.00831765
87,7528.13,1.48995,2.15567,1.41504,0.42005,0.33233,0.30718,0.1481,1.32684,5.73763,1.26748,0.00829785,0.00829785,0.00829785
88,7614.47,1.47704,2.1364,1.40936,0.41237,0.33571,0.30859,0.14939,1.3267,5.51196,1.2776,0.00827806,0.00827806,0.00827806
89,7701.05,1.48288,2.13022,1.40224,0.41912,0.33531,0.30915,0.14892,1.3359,5.4376,1.27418,0.00825827,0.00825827,0.00825827
90,7786.85,1.48207,2.11923,1.41127,0.43435,0.33251,0.308,0.14763,1.34739,5.21287,1.28073,0.00823848,0.00823848,0.00823848
91,7872.13,1.4759,2.13672,1.41265,0.42136,0.33391,0.30881,0.14786,1.34759,5.20256,1.28794,0.00821868,0.00821868,0.00821868
92,7957.93,1.48175,2.10354,1.40862,0.42171,0.33117,0.30616,0.14825,1.34172,5.38978,1.27495,0.00819889,0.00819889,0.00819889
93,8042.79,1.47466,2.11726,1.40274,0.42322,0.33613,0.3071,0.14893,1.34219,5.48296,1.27503,0.0081791,0.0081791,0.0081791
94,8128.61,1.46078,2.09104,1.3926,0.43215,0.32202,0.31077,0.14996,1.33703,5.46433,1.27208,0.00815931,0.00815931,0.00815931
95,8215.53,1.47648,2.11519,1.4048,0.41089,0.34007,0.31573,0.15157,1.32706,5.29043,1.26707,0.00813951,0.00813951,0.00813951
96,8301.8,1.47692,2.1019,1.40787,0.43107,0.3356,0.31596,0.15206,1.33007,5.32389,1.267,0.00811972,0.00811972,0.00811972
97,8387.93,1.4444,2.04918,1.3779,0.43143,0.34925,0.31773,0.15351,1.32521,5.44999,1.2625,0.00809993,0.00809993,0.00809993
98,8474.47,1.46388,2.08587,1.39484,0.42692,0.34534,0.31817,0.15459,1.32666,5.27963,1.26581,0.00808014,0.00808014,0.00808014
99,8560.67,1.45495,2.04962,1.38699,0.41979,0.35067,0.31965,0.15376,1.32766,5.57686,1.26673,0.00806034,0.00806034,0.00806034
100,8646.63,1.46252,2.06011,1.38445,0.41357,0.35525,0.31683,0.1539,1.32957,5.76494,1.26408,0.00804055,0.00804055,0.00804055
101,8732.51,1.44978,2.05555,1.37917,0.39685,0.35932,0.31422,0.15265,1.3235,5.76307,1.25988,0.00802076,0.00802076,0.00802076
102,8818.01,1.45198,2.05409,1.388,0.39681,0.36355,0.31684,0.15452,1.32258,5.77816,1.26104,0.00800097,0.00800097,0.00800097
103,8904.11,1.44251,2.02632,1.38773,0.42254,0.342,0.31755,0.1529,1.32492,5.70169,1.2639,0.00798118,0.00798118,0.00798118
104,8990.06,1.4377,2.02443,1.37157,0.42819,0.34733,0.31856,0.15267,1.32461,5.59352,1.26157,0.00796138,0.00796138,0.00796138
105,9075.72,1.44483,2.03954,1.38097,0.42897,0.34689,0.31902,0.15199,1.32771,5.56963,1.26359,0.00794159,0.00794159,0.00794159
106,9161.01,1.43948,2.01648,1.37935,0.41476,0.35642,0.31911,0.15292,1.32795,5.68311,1.26086,0.0079218,0.0079218,0.0079218
107,9246.54,1.4372,2.02943,1.37521,0.41569,0.35405,0.31849,0.15257,1.32891,5.95195,1.25966,0.00790201,0.00790201,0.00790201
108,9332.31,1.43243,2.03301,1.36999,0.41705,0.35501,0.31782,0.15213,1.33012,5.93592,1.26033,0.00788221,0.00788221,0.00788221
109,9418.33,1.43792,2.01752,1.36767,0.42321,0.35089,0.32023,0.15371,1.33229,5.93721,1.26091,0.00786242,0.00786242,0.00786242
110,9504.34,1.43577,2.0071,1.36697,0.43147,0.35149,0.31786,0.15508,1.32842,5.85276,1.25928,0.00784263,0.00784263,0.00784263
111,9590.64,1.42594,2.00732,1.36311,0.43998,0.34903,0.31984,0.15569,1.3231,5.78584,1.25687,0.00782284,0.00782284,0.00782284
112,9676.97,1.42121,1.98047,1.35763,0.43597,0.34811,0.31919,0.15569,1.32035,5.75915,1.25587,0.00780304,0.00780304,0.00780304
