epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,19377.7,1.41468,1.95543,1.35547,0.45883,0.38829,0.36693,0.18982,1.13697,6.22555,1.08915,0.00774367,0.00774367,0.00774367
116,19546,1.41742,1.95584,1.35784,0.46064,0.38749,0.36788,0.18991,1.13659,6.20007,1.08864,0.00772387,0.00772387,0.00772387
117,19714.6,1.41092,1.94389,1.35023,0.46136,0.38674,0.36789,0.19032,1.13618,6.16894,1.08811,0.00770408,0.00770408,0.00770408
118,19878.9,1.40835,1.9389,1.34995,0.4613,0.3879,0.36822,0.19036,1.13551,6.13819,1.08766,0.00768429,0.00768429,0.00768429
119,20048.2,1.41142,1.95438,1.35279,0.45817,0.38911,0.36847,0.19048,1.1353,6.11311,1.08763,0.0076645,0.0076645,0.0076645
120,20218.4,1.41167,1.94709,1.34541,0.46105,0.38831,0.36872,0.19046,1.13497,6.09387,1.08739,0.0076447,0.0076447,0.0076447
121,20385.8,1.40865,1.93589,1.35,0.45875,0.39004,0.36917,0.19089,1.13507,6.06542,1.08703,0.00762491,0.00762491,0.00762491
122,20554.7,1.40314,1.92511,1.34404,0.46256,0.38866,0.36959,0.19105,1.13512,6.04362,1.08705,0.00760512,0.00760512,0.00760512
123,20723.5,1.4085,1.93097,1.34066,0.45862,0.38982,0.37016,0.19115,1.13517,6.01538,1.08677,0.00758533,0.00758533,0.00758533
124,20890.6,1.39316,1.90324,1.33351,0.46118,0.38902,0.37055,0.19106,1.13538,5.98152,1.08664,0.00756553,0.00756553,0.00756553
125,21059.7,1.39448,1.9083,1.33616,0.46258,0.39005,0.37138,0.19142,1.13512,5.94589,1.08654,0.00754574,0.00754574,0.00754574
126,21229,1.40067,1.91183,1.33406,0.46319,0.38898,0.37102,0.19163,1.13498,5.91498,1.08622,0.00752595,0.00752595,0.00752595
127,21399,1.39045,1.89397,1.33084,0.46452,0.3897,0.37181,0.19192,1.13455,5.88335,1.08583,0.00750616,0.00750616,0.00750616
128,21568,1.39444,1.90257,1.33309,0.46512,0.38963,0.37171,0.19197,1.13406,5.85815,1.08534,0.00748637,0.00748637,0.00748637
129,21733.9,1.4002,1.90886,1.33636,0.46563,0.38812,0.37201,0.19242,1.13363,5.82691,1.08489,0.00746657,0.00746657,0.00746657
130,21903.7,1.38905,1.89883,1.33682,0.46339,0.3882,0.37206,0.19269,1.13331,5.79385,1.08439,0.00744678,0.00744678,0.00744678
131,22072.6,1.39278,1.88872,1.331,0.46627,0.38807,0.37185,0.19263,1.13309,5.75753,1.08404,0.00742699,0.00742699,0.00742699
132,22238.9,1.39287,1.89208,1.32909,0.4655,0.38851,0.37206,0.19307,1.13258,5.71611,1.08351,0.0074072,0.0074072,0.0074072
133,22407,1.39073,1.87191,1.33183,0.46507,0.38972,0.3728,0.19342,1.13217,5.67377,1.08316,0.0073874,0.0073874,0.0073874
134,22575.4,1.38315,1.8797,1.32984,0.46567,0.38865,0.37204,0.19348,1.13217,5.64192,1.08323,0.00736761,0.00736761,0.00736761
135,22743.7,1.38132,1.86638,1.32265,0.46463,0.38974,0.37268,0.19379,1.13215,5.61024,1.083,0.00734782,0.00734782,0.00734782
136,22913.5,1.37491,1.86362,1.32395,0.4657,0.39052,0.37318,0.19386,1.13186,5.57505,1.08288,0.00732803,0.00732803,0.00732803
137,23081.3,1.37213,1.84546,1.31476,0.46847,0.38829,0.3726,0.19423,1.13186,5.54557,1.08296,0.00730823,0.00730823,0.00730823
138,23250.4,1.37349,1.85002,1.32323,0.46728,0.38896,0.37333,0.19463,1.13157,5.51405,1.08302,0.00728844,0.00728844,0.00728844
139,23420.1,1.37548,1.84866,1.32059,0.4699,0.38833,0.37352,0.19483,1.1315,5.48044,1.0828,0.00726865,0.00726865,0.00726865
140,23588.8,1.37763,1.84952,1.32071,0.46897,0.38904,0.37379,0.19483,1.13091,5.43614,1.0819,0.00724886,0.00724886,0.00724886
141,23759.4,1.35901,1.83479,1.31182,0.46779,0.39105,0.37429,0.19541,1.13048,5.39807,1.08173,0.00722906,0.00722906,0.00722906
142,23933,1.36353,1.82123,1.31419,0.47002,0.39056,0.37495,0.19599,1.13042,5.3617,1.08136,0.00720927,0.00720927,0.00720927
143,24102.9,1.35989,1.81521,1.30663,0.47301,0.38732,0.37498,0.19581,1.13009,5.32139,1.08106,0.00718948,0.00718948,0.00718948
144,24272.8,1.36899,1.82324,1.31372,0.47289,0.38921,0.37622,0.19606,1.12982,5.28036,1.0806,0.00716969,0.00716969,0.00716969
145,24444.4,1.36244,1.81793,1.31487,0.47536,0.38715,0.37634,0.19624,1.12975,5.23906,1.08,0.00714989,0.00714989,0.00714989
146,24618,1.36268,1.81419,1.3103,0.47861,0.38676,0.37718,0.19647,1.12942,5.19812,1.07966,0.0071301,0.0071301,0.0071301
147,24787.7,1.35876,1.80876,1.30634,0.4782,0.38839,0.37763,0.19677,1.12902,5.15951,1.07951,0.00711031,0.00711031,0.00711031
148,24957.6,1.35979,1.80615,1.30527,0.47396,0.38975,0.37793,0.19723,1.12838,5.11998,1.07907,0.00709052,0.00709052,0.00709052
149,25127.2,1.3551,1.80114,1.2998,0.47625,0.38944,0.37812,0.19715,1.12847,5.08116,1.07867,0.00707072,0.00707072,0.00707072
150,25297.5,1.35766,1.80074,1.30834,0.4768,0.38974,0.37827,0.19764,1.12808,5.04156,1.07842,0.00705093,0.00705093,0.00705093
151,25467.6,1.34579,1.7763,1.29686,0.47677,0.38894,0.37861,0.19768,1.1279,4.99823,1.07805,0.00703114,0.00703114,0.00703114
152,25634.8,1.34152,1.7785,1.29361,0.4787,0.38866,0.37813,0.19795,1.12774,4.96264,1.07779,0.00701135,0.00701135,0.00701135
