epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,13683.9,1.71847,1.83356,1.39239,0.50429,0.39585,0.39111,0.21745,1.39406,5.78519,1.16574,0.007822,0.007822,0.007822
112,13806.4,1.71667,1.83264,1.39258,0.50367,0.39918,0.39226,0.21798,1.39307,5.77358,1.16531,0.0078022,0.0078022,0.0078022
113,13930.5,1.71616,1.82442,1.39054,0.50649,0.3986,0.39308,0.21857,1.39242,5.76924,1.16485,0.0077824,0.0077824,0.0077824
114,14053.4,1.71479,1.82565,1.38901,0.50821,0.3969,0.39361,0.21895,1.39173,5.76478,1.16415,0.0077626,0.0077626,0.0077626
115,14176.1,1.71699,1.82778,1.38778,0.50936,0.39742,0.39419,0.21952,1.39073,5.74721,1.16349,0.0077428,0.0077428,0.0077428
116,14299.6,1.71978,1.83343,1.39079,0.51078,0.39971,0.39491,0.22031,1.38993,5.73345,1.16274,0.007723,0.007723,0.007723
117,14423.2,1.7081,1.81694,1.38294,0.51196,0.3983,0.3952,0.2207,1.38895,5.70383,1.162,0.0077032,0.0077032,0.0077032
118,14546.9,1.70972,1.82429,1.38575,0.50921,0.4005,0.39516,0.22118,1.38824,5.69004,1.16062,0.0076834,0.0076834,0.0076834
119,14669.4,1.70963,1.82082,1.38255,0.50966,0.40062,0.3957,0.22183,1.38732,5.67668,1.1598,0.0076636,0.0076636,0.0076636
120,14792.1,1.70724,1.81272,1.38285,0.50974,0.40181,0.39634,0.22221,1.38654,5.66705,1.15925,0.0076438,0.0076438,0.0076438
121,14914.6,1.70819,1.81159,1.37998,0.5105,0.4038,0.39724,0.22263,1.38548,5.65891,1.15838,0.007624,0.007624,0.007624
122,15037.2,1.70953,1.81085,1.38011,0.50884,0.40565,0.3981,0.2232,1.385,5.65208,1.15775,0.0076042,0.0076042,0.0076042
123,15160.6,1.70652,1.80908,1.37976,0.5116,0.40544,0.39858,0.22364,1.38417,5.6443,1.15712,0.0075844,0.0075844,0.0075844
124,15284.1,1.70365,1.8038,1.37482,0.51401,0.40503,0.39934,0.22413,1.38379,5.63856,1.15673,0.0075646,0.0075646,0.0075646
125,15409.8,1.70296,1.80008,1.37613,0.5133,0.40572,0.39989,0.22469,1.38263,5.62995,1.15591,0.0075448,0.0075448,0.0075448
126,15540.1,1.69726,1.79838,1.37407,0.51183,0.40684,0.4008,0.22535,1.38212,5.61724,1.15549,0.007525,0.007525,0.007525
127,15668.5,1.70436,1.80368,1.37529,0.51325,0.40676,0.40159,0.22561,1.38131,5.61044,1.15467,0.0075052,0.0075052,0.0075052
