epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,6810.42,1.66199,1.97389,1.48366,0.39715,0.31558,0.26846,0.12847,1.64687,4.52731,1.42149,0.00824502,0.00824502,0.00824502
85,6891.26,1.66493,1.98461,1.49198,0.37873,0.30611,0.26245,0.12545,1.66051,4.20023,1.42664,0.00820525,0.00820525,0.00820525
86,6970.87,1.65133,1.96957,1.47387,0.39678,0.30032,0.26288,0.12654,1.64523,4.2995,1.4156,0.00816514,0.00816514,0.00816514
87,7052.25,1.64832,1.95659,1.47482,0.39315,0.29823,0.26134,0.12508,1.65143,4.14689,1.42391,0.00812468,0.00812468,0.00812468
88,7133.81,1.63137,1.94264,1.47361,0.38009,0.29379,0.2589,0.12366,1.66104,4.06316,1.42889,0.00808389,0.00808389,0.00808389
89,7214.33,1.63323,1.93112,1.45943,0.38639,0.29354,0.25399,0.12258,1.66887,4.00071,1.43055,0.00804277,0.00804277,0.00804277
90,7295.4,1.63693,1.92982,1.46422,0.37256,0.29429,0.25093,0.12049,1.67162,3.9031,1.4329,0.00800131,0.00800131,0.00800131
91,7377.07,1.63688,1.93319,1.45969,0.37564,0.29596,0.25112,0.12101,1.66898,4.005,1.43965,0.00795954,0.00795954,0.00795954
92,7457.73,1.64184,1.91506,1.45989,0.38885,0.2917,0.2539,0.12008,1.67646,4.01239,1.44439,0.00791744,0.00791744,0.00791744
93,7538.72,1.6181,1.90253,1.45815,0.39593,0.29483,0.25176,0.11975,1.66681,4.15141,1.43696,0.00787503,0.00787503,0.00787503
94,7620.3,1.61502,1.88989,1.45245,0.39371,0.29254,0.25005,0.1203,1.66092,4.1499,1.43297,0.00783231,0.00783231,0.00783231
95,7701.12,1.60958,1.90006,1.44303,0.3895,0.2918,0.24893,0.11895,1.67453,4.08678,1.44202,0.00778929,0.00778929,0.00778929
96,7782.13,1.62906,1.88708,1.44901,0.38202,0.29439,0.24834,0.1193,1.67693,4.12523,1.44419,0.00774596,0.00774596,0.00774596
97,7862.89,1.6031,1.86126,1.43919,0.3952,0.2924,0.25147,0.12,1.67782,4.07078,1.44118,0.00770234,0.00770234,0.00770234
98,7944.29,1.58131,1.83792,1.43503,0.39976,0.29544,0.25232,0.12206,1.68632,4.05851,1.44556,0.00765843,0.00765843,0.00765843
99,8025.65,1.59823,1.85739,1.43725,0.38188,0.29717,0.25408,0.12279,1.69147,3.89756,1.45504,0.00761423,0.00761423,0.00761423
100,8105.28,1.58581,1.83333,1.43762,0.39219,0.30063,0.25486,0.12288,1.68356,3.90535,1.45385,0.00756976,0.00756976,0.00756976
101,8186.81,1.58429,1.82973,1.42799,0.3967,0.28935,0.25048,0.12125,1.68535,3.85569,1.45721,0.007525,0.007525,0.007525
102,8267.23,1.59148,1.83809,1.4302,0.4033,0.28118,0.25051,0.12057,1.69004,3.86103,1.46242,0.00747997,0.00747997,0.00747997
103,8348.53,1.5765,1.81304,1.42399,0.39949,0.28673,0.2504,0.1204,1.69492,3.90168,1.4701,0.00743468,0.00743468,0.00743468
104,8428.89,1.57279,1.80352,1.42969,0.39904,0.28247,0.24748,0.12007,1.69542,3.94623,1.47259,0.00738913,0.00738913,0.00738913
105,8509.79,1.56186,1.81684,1.41458,0.40907,0.28353,0.24809,0.11938,1.70163,3.94951,1.47345,0.00734332,0.00734332,0.00734332
106,8589.88,1.56249,1.80865,1.41565,0.42649,0.27853,0.25148,0.1216,1.6999,3.89016,1.46833,0.00729725,0.00729725,0.00729725
107,8670.75,1.55264,1.79362,1.40572,0.43013,0.27672,0.25139,0.12163,1.71024,3.84816,1.47481,0.00725094,0.00725094,0.00725094
108,8751.67,1.55901,1.78023,1.41253,0.46398,0.26642,0.25049,0.12099,1.71652,3.89161,1.48111,0.00720439,0.00720439,0.00720439
109,8832.82,1.55036,1.77761,1.3993,0.47401,0.26089,0.247,0.11972,1.71932,3.92604,1.48167,0.00715761,0.00715761,0.00715761
110,8913.64,1.52907,1.72998,1.38834,0.45878,0.26158,0.24736,0.12036,1.7204,3.90924,1.48042,0.00711059,0.00711059,0.00711059
111,8994.84,1.53262,1.74248,1.38944,0.47404,0.26053,0.24643,0.11918,1.72309,3.91565,1.48298,0.00706335,0.00706335,0.00706335
112,9076.01,1.54708,1.7434,1.39533,0.46049,0.26266,0.24628,0.11966,1.72196,4.00347,1.47998,0.00701588,0.00701588,0.00701588
113,9154.66,1.5426,1.76289,1.40914,0.44295,0.25912,0.24223,0.11978,1.72461,4.02559,1.47837,0.0069682,0.0069682,0.0069682
114,9235.7,1.5254,1.72579,1.39144,0.47242,0.25404,0.24217,0.12012,1.73499,4.03223,1.48267,0.00692031,0.00692031,0.00692031
115,9315.91,1.52254,1.72548,1.38443,0.49309,0.25261,0.24148,0.11986,1.73382,4.09042,1.48209,0.00687222,0.00687222,0.00687222
116,9396.79,1.53434,1.71859,1.39109,0.47176,0.25462,0.23961,0.1196,1.73373,4.09596,1.47934,0.00682392,0.00682392,0.00682392
117,9477.89,1.50622,1.68475,1.36683,0.48158,0.25563,0.23883,0.11933,1.73146,4.12418,1.47808,0.00677543,0.00677543,0.00677543
118,9558.78,1.51991,1.69465,1.38072,0.47803,0.25674,0.24052,0.11975,1.73074,4.12769,1.47534,0.00672675,0.00672675,0.00672675
119,9639.16,1.49071,1.66805,1.36185,0.48218,0.25755,0.24208,0.12046,1.73085,4.11329,1.47376,0.00667789,0.00667789,0.00667789
120,9719.93,1.48982,1.67983,1.37802,0.47823,0.25913,0.24035,0.11945,1.73364,4.12945,1.47718,0.00662885,0.00662885,0.00662885
121,9799.37,1.50149,1.66055,1.36985,0.4887,0.25572,0.23895,0.11981,1.7354,4.1354,1.47936,0.00657963,0.00657963,0.00657963
122,9880.62,1.49617,1.67416,1.36629,0.4819,0.2571,0.23937,0.12068,1.73652,4.10322,1.48155,0.00653025,0.00653025,0.00653025
123,9961.89,1.47989,1.63939,1.356,0.48592,0.25716,0.23998,0.1202,1.74864,4.0669,1.49114,0.00648071,0.00648071,0.00648071
124,10043,1.47748,1.65615,1.35707,0.48298,0.26032,0.24001,0.12024,1.74897,4.08308,1.49259,0.00643101,0.00643101,0.00643101
125,10122.8,1.47753,1.64222,1.35543,0.46871,0.26027,0.24038,0.1202,1.74908,4.11515,1.49347,0.00638115,0.00638115,0.00638115
126,10203.6,1.47713,1.65611,1.35455,0.47456,0.25821,0.23947,0.12007,1.74995,4.10363,1.49291,0.00633115,0.00633115,0.00633115
127,10284.2,1.47266,1.64095,1.34832,0.47761,0.25616,0.23883,0.11912,1.75079,4.10304,1.49351,0.00628101,0.00628101,0.00628101
128,10363.9,1.47177,1.61604,1.34633,0.48549,0.25422,0.23969,0.11978,1.75206,4.10084,1.49676,0.00623074,0.00623074,0.00623074
