epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,10738.2,0.54725,0.46383,0.81376,0.78466,0.50805,0.57944,0.41967,1.02101,2.23319,1.1116,0.00047228,0.00047228,0.00047228
58,10926,0.54721,0.46135,0.81482,0.80358,0.50286,0.57921,0.4188,1.02099,2.18929,1.11067,0.000471785,0.000471785,0.000471785
59,11113.7,0.54454,0.45567,0.81399,0.80712,0.50276,0.57931,0.41962,1.02122,2.18894,1.11356,0.00047129,0.00047129,0.00047129
60,11301,0.54425,0.45586,0.81424,0.79484,0.50656,0.58028,0.42039,1.01812,2.18055,1.10966,0.000470795,0.000470795,0.000470795
61,11488.9,0.54413,0.45494,0.81244,0.79755,0.50481,0.58132,0.42096,1.01651,2.17738,1.10799,0.0004703,0.0004703,0.0004703
62,11676.4,0.53969,0.45406,0.81343,0.80411,0.50199,0.58139,0.42117,1.01785,2.18478,1.10924,0.000469805,0.000469805,0.000469805
63,11864.4,0.5416,0.45268,0.81111,0.79504,0.50432,0.58063,0.42212,1.01771,2.21257,1.11011,0.00046931,0.00046931,0.00046931
64,12053,0.54438,0.45811,0.81339,0.79139,0.50461,0.58028,0.42214,1.01838,2.21619,1.11028,0.000468815,0.000468815,0.000468815
65,12241,0.54056,0.45031,0.81176,0.77165,0.51289,0.58006,0.42218,1.01565,2.21926,1.10775,0.00046832,0.00046832,0.00046832
66,12429.8,0.54052,0.45276,0.81146,0.76977,0.51333,0.58067,0.42281,1.01602,2.21136,1.10875,0.000467825,0.000467825,0.000467825
67,12617.8,0.5393,0.45404,0.81155,0.76958,0.51339,0.58091,0.42344,1.01548,2.22629,1.10971,0.00046733,0.00046733,0.00046733
68,12805.6,0.54083,0.45173,0.81351,0.79143,0.50952,0.58173,0.42406,1.01614,2.23114,1.11079,0.000466835,0.000466835,0.000466835
69,12993.9,0.53738,0.45276,0.81073,0.79253,0.50874,0.58273,0.42441,1.01653,2.22856,1.11157,0.00046634,0.00046634,0.00046634
70,13182.3,0.53752,0.44848,0.8107,0.79177,0.50819,0.58344,0.42471,1.01718,2.22355,1.10901,0.000465845,0.000465845,0.000465845
71,13375.8,0.53573,0.44766,0.80978,0.79262,0.5081,0.58361,0.42503,1.0177,2.2339,1.10802,0.00046535,0.00046535,0.00046535
72,13563.9,0.53959,0.45214,0.81109,0.80561,0.50644,0.58418,0.42474,1.017,2.23558,1.10457,0.000464855,0.000464855,0.000464855
73,13751.5,0.53877,0.45155,0.80907,0.79924,0.50885,0.58444,0.42504,1.01763,2.22583,1.10418,0.00046436,0.00046436,0.00046436
74,13939.4,0.53811,0.45082,0.81071,0.80466,0.50809,0.58487,0.42584,1.01729,2.20732,1.10367,0.000463865,0.000463865,0.000463865
75,14126.9,0.53785,0.44807,0.81,0.81028,0.50631,0.58531,0.42609,1.01708,2.19334,1.10531,0.00046337,0.00046337,0.00046337
76,14314.4,0.53579,0.44914,0.81048,0.80752,0.50777,0.58509,0.42607,1.01585,2.18459,1.10549,0.000462875,0.000462875,0.000462875
77,14502.4,0.53464,0.45083,0.80935,0.79688,0.51116,0.58535,0.42675,1.01496,2.17843,1.10389,0.00046238,0.00046238,0.00046238
78,14690.7,0.53279,0.4447,0.80885,0.79811,0.5116,0.58546,0.42654,1.01423,2.17702,1.10337,0.000461885,0.000461885,0.000461885
79,14878.6,0.53336,0.44619,0.80986,0.79725,0.51221,0.58601,0.4266,1.01421,2.17417,1.10334,0.00046139,0.00046139,0.00046139
80,15066.7,0.53423,0.44399,0.8096,0.80923,0.50889,0.58674,0.4274,1.01341,2.17598,1.10178,0.000460895,0.000460895,0.000460895
81,15255.9,0.53486,0.44659,0.81029,0.81229,0.50724,0.58678,0.42786,1.01235,2.17512,1.10146,0.0004604,0.0004604,0.0004604
82,15443.6,0.53389,0.44423,0.8103,0.81198,0.50627,0.58679,0.4281,1.01146,2.16825,1.10171,0.000459905,0.000459905,0.000459905
83,15631.6,0.53568,0.44813,0.80939,0.81298,0.507,0.58662,0.42828,1.01079,2.16216,1.10192,0.00045941,0.00045941,0.00045941
84,15820.6,0.53398,0.44929,0.81074,0.80865,0.50838,0.58734,0.4282,1.00958,2.15552,1.10188,0.000458915,0.000458915,0.000458915
85,16009.4,0.53601,0.44934,0.8118,0.81177,0.50775,0.58749,0.42876,1.00942,2.15292,1.10286,0.00045842,0.00045842,0.00045842
86,16197,0.53543,0.44518,0.80927,0.8088,0.50875,0.58718,0.4287,1.00918,2.15369,1.10133,0.000457925,0.000457925,0.000457925
87,16385.5,0.53058,0.44406,0.80819,0.81191,0.50851,0.58733,0.42851,1.0088,2.15274,1.1018,0.00045743,0.00045743,0.00045743
88,16573.9,0.53509,0.44539,0.8104,0.81413,0.50806,0.58689,0.42864,1.00788,2.15091,1.10161,0.000456935,0.000456935,0.000456935
89,16761.3,0.53521,0.44634,0.81032,0.81314,0.50816,0.58683,0.42865,1.00782,2.15422,1.10166,0.00045644,0.00045644,0.00045644
90,16949.4,0.53164,0.44489,0.80836,0.81333,0.50802,0.5867,0.4287,1.00772,2.15663,1.10219,0.000455945,0.000455945,0.000455945
91,17137.7,0.52599,0.44192,0.80791,0.81162,0.50809,0.58708,0.42919,1.00888,2.15438,1.10481,0.00045545,0.00045545,0.00045545
92,17325.2,0.53026,0.44473,0.80859,0.81091,0.50887,0.58727,0.42952,1.00933,2.15426,1.10566,0.000454955,0.000454955,0.000454955
93,17512.6,0.52771,0.44054,0.80812,0.81116,0.50964,0.58766,0.4297,1.00846,2.15399,1.1058,0.00045446,0.00045446,0.00045446
94,17700.8,0.53196,0.44307,0.80947,0.81282,0.50932,0.58746,0.42957,1.00878,2.15385,1.10653,0.000453965,0.000453965,0.000453965
95,17888.5,0.5317,0.44544,0.80886,0.81168,0.51025,0.58747,0.42971,1.00832,2.15647,1.10549,0.00045347,0.00045347,0.00045347
96,18076.1,0.53077,0.44319,0.81014,0.81191,0.51024,0.58766,0.42976,1.00719,2.15541,1.10372,0.000452975,0.000452975,0.000452975
97,18264.3,0.53166,0.44358,0.81037,0.80877,0.51016,0.58747,0.42961,1.00718,2.1572,1.10299,0.00045248,0.00045248,0.00045248
98,18453.5,0.53332,0.44434,0.80941,0.80996,0.51078,0.58755,0.42961,1.00588,2.15881,1.10239,0.000451985,0.000451985,0.000451985
99,18641.8,0.52813,0.44328,0.80922,0.80928,0.51147,0.58796,0.4296,1.00559,2.16037,1.10247,0.00045149,0.00045149,0.00045149
100,18829.6,0.53051,0.44415,0.80875,0.81066,0.51071,0.58812,0.42993,1.00484,2.16499,1.1017,0.000450995,0.000450995,0.000450995
101,19018,0.52782,0.4414,0.80788,0.81119,0.51099,0.58798,0.43011,1.00411,2.16611,1.1008,0.0004505,0.0004505,0.0004505
102,19206.1,0.52522,0.43993,0.80709,0.81101,0.51027,0.58806,0.43067,1.00399,2.16769,1.1006,0.000450005,0.000450005,0.000450005
103,19394.4,0.52682,0.44201,0.80778,0.81261,0.51122,0.58797,0.43068,1.00139,2.16793,1.09849,0.00044951,0.00044951,0.00044951
104,19582.3,0.53022,0.44089,0.80737,0.81336,0.51149,0.58802,0.4304,1.00165,2.17467,1.09902,0.000449015,0.000449015,0.000449015
105,19771.9,0.52894,0.44435,0.80786,0.81137,0.51085,0.58837,0.43111,1.00154,2.17957,1.09926,0.00044852,0.00044852,0.00044852
106,19960.6,0.52834,0.44489,0.80635,0.81237,0.51061,0.58834,0.43113,1.00092,2.18522,1.09894,0.000448025,0.000448025,0.000448025
107,20148.4,0.52524,0.44007,0.8071,0.81043,0.51039,0.5886,0.43116,1.00195,2.19234,1.10079,0.00044753,0.00044753,0.00044753
108,20336.9,0.52771,0.4388,0.8079,0.81084,0.51039,0.58925,0.43121,1.00174,2.19837,1.10041,0.000447035,0.000447035,0.000447035
109,20524.9,0.52495,0.43809,0.80792,0.81092,0.51073,0.58887,0.4315,1.00141,2.2008,1.10008,0.00044654,0.00044654,0.00044654
110,20713,0.52679,0.4406,0.80796,0.81147,0.51093,0.58914,0.43227,1.00098,2.20264,1.10063,0.000446045,0.000446045,0.000446045
111,20901.9,0.52194,0.43669,0.80656,0.81269,0.51102,0.58948,0.43247,0.99983,2.21144,1.09816,0.00044555,0.00044555,0.00044555
112,21090.8,0.52371,0.43852,0.8068,0.81025,0.51225,0.59001,0.43303,0.99968,2.2173,1.09793,0.000445055,0.000445055,0.000445055
113,21278.3,0.52293,0.43675,0.80645,0.80995,0.51211,0.58997,0.43311,0.99949,2.21958,1.09775,0.00044456,0.00044456,0.00044456
114,21466,0.524,0.43938,0.80747,0.81274,0.51136,0.59026,0.43354,0.99991,2.21934,1.09872,0.000444065,0.000444065,0.000444065
115,21653.8,0.52663,0.43868,0.80742,0.81465,0.50947,0.59035,0.43349,1.00024,2.21692,1.09974,0.00044357,0.00044357,0.00044357
116,21841.7,0.52334,0.43569,0.80712,0.79944,0.5147,0.59036,0.43364,1.0003,2.21799,1.1012,0.000443075,0.000443075,0.000443075
117,22030.3,0.52191,0.43548,0.80509,0.79979,0.51497,0.59048,0.43359,0.99916,2.22026,1.10047,0.00044258,0.00044258,0.00044258
118,22218.6,0.52106,0.43745,0.80675,0.79736,0.5149,0.59036,0.43392,0.99981,2.21769,1.10134,0.000442085,0.000442085,0.000442085
119,22407.2,0.52403,0.43774,0.80709,0.79997,0.51434,0.59044,0.43391,0.99965,2.21976,1.10164,0.00044159,0.00044159,0.00044159
120,22595,0.52602,0.43915,0.80646,0.79712,0.51563,0.59081,0.4342,0.99855,2.21639,1.10074,0.000441095,0.000441095,0.000441095
121,22782.8,0.51893,0.43465,0.80564,0.79565,0.51647,0.59057,0.43419,0.99756,2.21683,1.09999,0.0004406,0.0004406,0.0004406
122,22970.9,0.52076,0.43819,0.80514,0.79579,0.51562,0.59069,0.43442,0.99697,2.21776,1.09926,0.000440105,0.000440105,0.000440105
123,23158.5,0.52302,0.43519,0.80638,0.79505,0.51584,0.59068,0.43494,0.99661,2.218,1.09921,0.00043961,0.00043961,0.00043961
124,23346.7,0.51893,0.43295,0.80545,0.80771,0.51112,0.59076,0.43533,0.99739,2.22079,1.09907,0.000439115,0.000439115,0.000439115
125,23535.9,0.52003,0.43536,0.80491,0.808,0.51119,0.59141,0.4351,0.99728,2.22184,1.09823,0.00043862,0.00043862,0.00043862
126,23724.4,0.5226,0.43837,0.80627,0.80608,0.51148,0.59109,0.4353,0.99673,2.22256,1.09807,0.000438125,0.000438125,0.000438125
