epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,3513.72,1.96448,2.49679,1.59813,0.3328,0.22653,0.181,0.0922,1.59659,5.74339,1.32181,0.002476,0.002476,0.002476
78,3558.98,1.96241,2.4903,1.59717,0.34334,0.23305,0.18212,0.09302,1.59744,5.76732,1.32791,0.002377,0.002377,0.002377
79,3604.28,1.94567,2.44586,1.57795,0.33795,0.23113,0.18014,0.0935,1.59509,5.8741,1.32528,0.002278,0.002278,0.002278
80,3649.51,1.94204,2.44038,1.57693,0.3543,0.23098,0.1823,0.0929,1.59165,5.88059,1.31998,0.002179,0.002179,0.002179
81,3695,1.9402,2.46709,1.58108,0.35573,0.22987,0.18259,0.09399,1.59087,5.84975,1.31959,0.00208,0.00208,0.00208
82,3740.35,1.92346,2.44946,1.56685,0.36123,0.2329,0.18371,0.09375,1.59058,5.93319,1.31855,0.001981,0.001981,0.001981
83,3786.15,1.92346,2.43056,1.57093,0.34821,0.23259,0.18156,0.09298,1.58745,6.07908,1.31619,0.001882,0.001882,0.001882
84,3831.78,1.94122,2.44728,1.57384,0.35156,0.22857,0.18074,0.09217,1.5918,6.04134,1.31806,0.001783,0.001783,0.001783
85,3876.82,1.91586,2.43327,1.56798,0.3427,0.23982,0.18247,0.09309,1.59394,5.997,1.31889,0.001684,0.001684,0.001684
86,3922.34,1.91173,2.40669,1.56297,0.34439,0.24164,0.18204,0.09241,1.59184,5.96764,1.31755,0.001585,0.001585,0.001585
87,3967.74,1.91401,2.41371,1.56442,0.35335,0.23394,0.18171,0.09274,1.5928,5.93698,1.31658,0.001486,0.001486,0.001486
88,4013.48,1.91284,2.41261,1.56463,0.35449,0.23448,0.1823,0.09337,1.59189,5.90227,1.32005,0.001387,0.001387,0.001387
89,4058.98,1.90431,2.39382,1.55955,0.34095,0.23874,0.18295,0.09301,1.59508,5.9063,1.32013,0.001288,0.001288,0.001288
90,4104.2,1.91287,2.40314,1.56225,0.3431,0.24184,0.18341,0.0929,1.59415,5.85402,1.32167,0.001189,0.001189,0.001189
91,4149.36,1.92357,2.38694,1.59148,0.35263,0.23728,0.18428,0.09246,1.59686,5.67593,1.32351,0.00109,0.00109,0.00109
92,4193.45,1.90456,2.33714,1.58822,0.35436,0.23803,0.18395,0.09242,1.59949,5.52009,1.32502,0.000991,0.000991,0.000991
93,4237.6,1.88273,2.32778,1.57179,0.35462,0.23561,0.18476,0.09309,1.59999,5.43416,1.32509,0.000892,0.000892,0.000892
94,4281.63,1.88391,2.32157,1.57724,0.36376,0.23117,0.1844,0.09299,1.60059,5.37797,1.32589,0.000793,0.000793,0.000793
95,4325.73,1.8811,2.31708,1.57076,0.36001,0.2327,0.1844,0.09306,1.60054,5.35458,1.32602,0.000694,0.000694,0.000694
96,4370.09,1.87754,2.29669,1.56789,0.34946,0.23607,0.18404,0.0927,1.59949,5.35608,1.32666,0.000595,0.000595,0.000595
97,4414.01,1.86612,2.29666,1.56699,0.35943,0.23213,0.18272,0.09254,1.59974,5.3524,1.32744,0.000496,0.000496,0.000496
98,4458.08,1.86401,2.29225,1.56295,0.35636,0.23228,0.18231,0.09202,1.60191,5.38821,1.32958,0.000397,0.000397,0.000397
99,4502.11,1.85948,2.28006,1.5563,0.34349,0.23616,0.18289,0.09185,1.60338,5.39209,1.33115,0.000298,0.000298,0.000298
100,4546,1.85054,2.2642,1.54984,0.34884,0.23616,0.18192,0.09192,1.60468,5.40263,1.33251,0.000199,0.000199,0.000199
